# lumi Mchi Mphi nEvent
74720 49 100 94
74862 1 50 100
74873 1 100 107
74962 1 50 105
74977 1 100 100
75240 30 100 101
78023 1 200 86
78039 30 100 92
78120 55 100 93
78231 55 100 91
78237 1 100 96
78315 1 150 100
78332 1 350 85
78369 1 50 95
78405 1 50 88
78420 1 100 106
78462 1 100 96
78598 30 100 93
78636 1 100 91
78723 55 100 107
78824 1 100 94
70010 1 350 85
70053 1 100 90
70057 20 100 91
70069 1 50 103
70077 49 100 85
70103 20 100 91
70111 1 150 94
70112 1 100 99
70135 1 50 99
70143 30 100 86
70185 1 200 91
70187 1 200 91
70188 1 200 87
70193 1 50 89
70300 1 50 97
70325 30 100 98
70378 1 100 97
70383 1 150 99
70399 1 250 84
70421 1 100 90
70446 45 100 86
70470 1 50 98
70474 1 100 89
70482 55 100 93
70484 1 350 82
70491 1 50 90
70499 1 50 110
70518 51 100 91
70521 1 50 99
70534 55 100 93
70644 20 100 85
70693 1 450 81
70721 40 100 90
70724 30 100 96
70803 1 300 87
70814 51 100 96
70875 1 100 99
70879 20 100 101
70939 1 100 103
70945 1 150 91
70952 1 150 92
71023 51 100 85
71750 49 100 103
71807 51 100 94
71918 55 100 73
70036 45 100 89
70287 1 350 91
70812 1 450 86
70818 1 150 87
71061 45 100 89
71071 1 100 97
71815 1 100 98
71950 40 100 88
71953 20 100 89
72349 40 100 95
72897 40 100 104
72740 1 100 92
74262 1 100 91
77858 1 400 83
80399 1 300 78
80422 1 400 78
72720 1 250 86
73234 1 250 102
77143 45 100 99
77827 1 100 90
94781 1 50 100
94854 1 300 99
94864 1 200 85
94866 49 100 94
94886 51 100 91
94949 1 500 78
95265 40 100 92
95302 51 100 93
95355 20 100 103
95389 40 100 92
95405 1 150 88
95429 51 100 91
96847 1 350 75
96897 1 350 74
96898 1 300 77
97320 1 100 71
97327 1 50 92
97407 1 50 83
97455 1 450 81
98336 1 250 82
98396 45 100 90
96841 1 50 102
96866 1 300 89
96921 1 250 84
96944 1 300 77
96946 20 100 90
96954 1 50 93
96965 51 100 90
96993 1 50 93
96996 1 100 108
97338 1 100 92
97390 30 100 87
97485 1 500 77
97493 1 150 95
97861 1 50 95
97293 1 100 98
97309 1 50 96
97319 49 100 94
99358 30 100 89
101428 40 100 87
101444 1 250 100
101912 1 50 91
101945 1 100 108
17235 1 100 94
17392 1 300 79
17464 1 50 84
17641 1 150 87
17740 1 400 91
17748 1 450 87
19570 51 100 103
19821 1 350 78
19823 1 50 96
20156 1 100 90
21062 30 100 83
21080 1 500 76
21185 1 50 88
21331 45 100 98
21340 1 100 101
21718 1 200 86
21833 1 150 85
21834 51 100 109
21856 1 200 78
21929 40 100 85
22602 49 100 89
22610 1 150 89
22634 1 100 78
23601 1 50 88
24665 1 50 82
24819 1 100 98
27572 1 100 90
27983 1 100 92
31662 1 200 82
34145 49 100 97
34934 40 100 91
35382 1 500 71
35408 1 450 73
35570 1 500 78
37029 1 450 83
39109 55 100 102
39461 40 100 89
39485 1 100 92
39526 1 500 65
23375 51 100 97
24040 45 100 90
24704 20 100 93
24728 49 100 119
24730 1 50 92
24844 1 450 72
24904 55 100 93
24918 49 100 102
27189 20 100 89
28072 1 100 99
28949 1 50 100
30748 30 100 86
30781 1 100 86
30848 1 100 94
30879 55 100 82
30929 1 350 82
30952 1 50 96
30967 1 50 96
31845 20 100 101
32839 1 450 85
35406 55 100 99
35577 1 50 99
35617 1 350 92
35723 20 100 96
35756 1 250 108
37085 30 100 97
37716 1 100 84
39044 1 50 95
39123 45 100 108
39382 1 400 93
39441 1 50 104
40020 55 100 98
40023 1 50 98
40046 1 100 99
40161 49 100 96
40274 45 100 101
24583 1 500 72
24599 1 100 82
24749 55 100 87
24842 1 250 86
27410 40 100 87
27924 1 400 83
28834 1 150 88
30878 1 500 74
30893 1 350 82
32814 1 100 105
35004 1 50 92
35237 1 500 72
35463 49 100 93
35691 1 300 69
37060 1 450 63
37939 1 500 76
37978 20 100 92
64525 1 300 76
64531 1 300 94
68630 1 100 96
73230 1 200 82
70086 1 50 103
70227 55 100 80
70294 40 100 96
70322 1 300 83
70335 45 100 96
70358 45 100 98
70400 40 100 92
70449 1 100 107
70485 1 50 97
70490 1 100 87
70515 1 500 76
70552 1 100 93
70553 1 100 84
70601 1 450 67
70617 1 100 95
70627 40 100 98
70635 1 500 81
70690 1 500 82
70698 1 100 94
70755 30 100 89
70779 1 150 98
70780 1 500 84
70796 1 100 87
70833 49 100 94
70836 1 50 89
70846 1 400 83
70925 1 100 97
70982 1 200 84
70998 55 100 92
71444 1 100 83
71447 1 300 73
71693 20 100 92
71709 1 500 82
71715 1 500 81
71717 1 50 87
71719 49 100 104
71741 1 200 83
71745 1 100 89
71766 20 100 89
71773 1 450 69
71774 51 100 87
71790 40 100 96
71871 1 100 84
71885 1 200 89
71904 1 50 96
71920 51 100 86
71937 1 400 82
71945 1 50 90
71952 1 500 84
77017 1 500 75
77025 1 450 82
77043 1 100 89
77106 1 500 81
77118 20 100 104
77148 1 500 78
77156 51 100 89
77157 45 100 87
77163 1 150 98
77176 55 100 90
77199 1 50 85
77205 1 100 87
77217 1 200 79
77843 1 100 106
77851 30 100 88
77970 1 250 90
78659 1 400 79
78689 1 100 93
89102 49 100 102
100865 1 500 75
100876 1 100 114
75783 1 50 91
75985 1 50 88
76002 1 50 94
76006 1 50 99
76112 1 50 103
76241 20 100 100
76477 30 100 93
76629 40 100 97
75981 1 100 98
76121 1 350 81
76130 40 100 92
76133 45 100 100
76149 1 50 95
76178 1 50 85
76179 55 100 93
76181 1 100 90
76195 1 50 96
76218 1 100 93
16087 1 50 90
18026 30 100 78
18152 1 100 99
18262 1 350 71
18296 1 50 95
18386 1 500 71
20021 55 100 84
20079 1 50 102
20201 1 100 95
20209 1 200 82
20253 40 100 85
20322 40 100 91
17369 1 50 88
22078 45 100 100
22090 1 300 80
22097 1 350 80
22205 1 50 99
22225 1 350 100
22297 1 50 90
22306 1 250 95
22363 40 100 84
22376 1 350 86
22498 51 100 94
22513 1 50 97
22516 1 400 84
22527 1 200 89
20314 1 500 71
22289 1 500 73
22407 30 100 89
17989 51 100 91
24074 1 100 93
28200 20 100 81
36357 1 450 75
74736 49 100 84
75528 40 100 95
78015 55 100 83
78691 45 100 79
70902 1 250 87
70932 40 100 96
71150 45 100 102
71201 1 100 103
71454 49 100 101
77326 1 50 91
94869 1 100 105
95608 1 50 83
95830 1 100 90
95844 1 50 82
95966 1 500 83
97943 1 500 85
98003 45 100 80
98246 1 50 88
97314 1 300 89
97876 1 450 81
97933 1 100 100
97967 1 450 73
97973 1 500 79
97996 20 100 100
99868 1 150 94
101929 1 50 102
17919 1 500 74
18380 1 200 98
19427 20 100 99
21985 1 200 91
22111 1 100 111
22117 1 50 87
22140 51 100 90
22213 1 200 88
22215 1 100 97
22350 30 100 80
24521 20 100 83
28405 1 300 79
28543 30 100 84
30693 1 200 84
34558 45 100 96
40424 55 100 83
40671 20 100 102
46573 1 500 68
24024 1 100 104
24121 1 250 74
24129 1 50 87
24252 49 100 102
24307 1 50 96
24324 1 400 80
24340 1 100 95
24356 1 50 99
24357 1 100 97
24430 1 50 98
24486 1 250 89
24559 1 100 87
28123 1 100 88
28154 1 350 88
30670 49 100 96
24088 1 100 95
24171 1 300 81
24242 1 100 84
28299 40 100 89
28324 1 100 98
30231 1 500 69
73132 1 50 94
73218 1 50 97
71081 1 200 85
71148 51 100 100
71154 1 450 82
71160 51 100 96
71181 40 100 100
71182 1 50 92
71186 40 100 89
71243 1 100 91
71272 1 200 97
71274 1 400 75
71277 1 100 90
71283 20 100 99
71290 40 100 88
71309 1 50 95
71337 1 400 89
71355 1 50 88
71387 1 300 85
71404 1 100 82
71412 1 300 79
71431 1 50 93
71474 1 100 93
71485 55 100 97
71568 20 100 98
71616 30 100 110
71621 1 200 96
71656 30 100 83
71659 1 50 89
71668 1 500 67
77257 1 50 94
77320 55 100 101
77626 1 350 73
77755 1 250 89
77806 1 50 110
102061 1 250 89
75718 1 200 96
75732 1 350 80
75734 1 100 91
75742 1 100 93
75744 1 200 92
75750 1 50 93
75967 1 50 96
16868 20 100 89
17295 1 50 86
17314 1 300 82
17338 1 50 88
17371 40 100 89
17379 1 50 93
17550 1 50 86
17563 1 100 97
17647 20 100 96
17769 1 200 81
17840 1 200 92
17904 40 100 89
18243 51 100 86
18358 1 100 94
18584 1 250 78
18647 1 300 79
18684 45 100 89
18771 1 500 73
18855 1 400 76
18901 1 300 79
19111 45 100 89
19270 1 450 77
19738 1 450 66
19817 45 100 94
19898 51 100 95
20081 1 50 85
20126 49 100 93
20160 1 100 95
20223 1 100 96
20581 1 50 96
20723 1 350 80
21206 1 400 61
21214 1 350 73
16997 30 100 94
17087 1 300 88
17145 1 150 94
17161 30 100 93
17234 49 100 93
17548 1 50 96
17628 55 100 89
18611 1 400 81
18836 51 100 87
20189 1 50 89
20207 1 50 80
20248 20 100 96
20294 20 100 82
20589 1 50 101
20661 51 100 95
20799 1 400 75
20877 1 250 86
21158 1 100 93
22664 55 100 83
22769 1 50 97
22832 1 50 101
19595 1 500 72
19640 1 150 99
19656 1 50 83
19766 1 300 82
19887 51 100 87
20115 1 200 85
20138 1 400 89
20154 30 100 93
20365 1 50 95
20620 1 500 68
20765 1 350 74
21170 49 100 79
21263 1 250 84
21303 1 100 98
21635 45 100 85
21652 1 150 101
21665 20 100 97
21675 1 350 92
21870 1 350 75
22162 1 300 87
22404 20 100 96
22889 30 100 93
56402 1 100 81
56424 1 500 81
56440 1 100 87
56505 51 100 80
56520 1 200 96
56521 1 250 86
56533 1 300 78
56537 1 50 88
56538 1 400 72
56548 1 350 77
56557 1 50 91
56564 1 300 79
56645 1 400 84
56662 40 100 87
56699 1 50 88
56702 1 500 78
56764 1 50 91
56783 45 100 95
56792 1 200 71
56816 1 50 85
56824 1 400 77
56897 1 450 80
56902 49 100 85
56930 1 150 94
56935 1 50 88
56942 1 100 91
56958 51 100 98
57017 51 100 92
57081 1 350 95
57170 1 100 98
57211 55 100 92
57446 45 100 98
57479 1 100 97
57495 1 50 92
57511 1 500 87
57527 49 100 100
57551 30 100 84
57608 55 100 85
57624 49 100 83
57632 1 400 80
57641 1 100 84
57649 1 50 100
57673 1 300 87
57714 1 50 103
57770 1 50 87
57864 1 450 81
57892 1 100 94
57913 1 100 84
57986 30 100 88
57994 20 100 98
58006 30 100 69
58030 1 400 84
58064 1 100 91
58068 1 50 91
58080 1 500 75
58105 1 50 94
58111 1 50 84
58116 30 100 84
58137 1 50 93
58153 1 50 89
58173 1 50 94
58189 20 100 85
58192 1 50 103
58202 1 100 93
58225 1 250 79
58248 1 100 87
58273 1 50 83
58295 1 500 81
58303 20 100 95
58305 1 500 85
58321 1 400 71
58364 20 100 90
58386 1 150 86
58394 1 300 86
58396 1 100 79
58408 55 100 87
58411 1 50 90
58465 1 150 87
58475 30 100 92
58492 20 100 98
59605 1 50 75
59793 1 450 86
60069 1 400 68
78692 1 50 85
78721 1 50 92
78731 1 50 97
78735 1 50 81
78736 49 100 91
78743 49 100 77
78763 1 100 105
78786 20 100 98
78787 1 100 92
78808 49 100 83
78817 1 300 97
78848 1 50 89
78850 1 100 87
78870 1 400 84
78947 55 100 75
78958 20 100 107
78981 20 100 94
70356 1 150 113
79909 55 100 85
79962 1 50 83
79994 45 100 94
81250 1 350 97
85335 1 50 100
85589 1 100 83
85713 1 500 75
85716 1 150 93
86134 1 50 89
86864 1 100 98
88104 1 150 90
88266 1 350 80
88282 45 100 99
88331 1 350 73
88809 1 50 81
88915 1 350 77
89313 1 300 86
70736 30 100 95
71307 1 50 100
71336 1 300 93
71340 1 250 88
71397 30 100 97
71903 1 100 92
71911 1 500 87
72203 1 100 104
72228 1 400 84
72294 1 100 98
72328 1 100 86
72557 55 100 96
73982 1 400 87
77024 20 100 87
77057 45 100 92
77104 1 50 107
77138 1 250 74
80731 1 450 72
81446 1 400 73
79459 1 150 97
79543 1 350 93
79680 40 100 98
80541 1 50 91
80992 1 150 88
81000 1 200 90
85299 1 450 85
85336 49 100 89
85715 1 350 76
85789 40 100 92
86453 30 100 82
86584 49 100 99
86877 1 100 84
87107 20 100 92
87610 1 400 79
88081 1 200 93
88395 1 500 74
88398 1 100 98
88725 20 100 76
88780 1 100 91
88868 1 150 88
88873 1 50 92
88884 1 300 81
88892 1 50 91
89118 1 100 98
89121 45 100 91
89376 1 50 83
89379 1 100 86
89381 1 100 96
89392 1 100 93
89567 1 500 71
89615 1 450 70
89739 1 100 102
89859 1 400 78
89878 1 100 99
89890 1 100 91
95747 1 350 76
97290 1 100 84
97298 30 100 96
97793 45 100 96
97801 1 100 96
23748 1 50 82
24382 1 50 86
27216 1 150 103
28008 49 100 93
28267 1 100 88
28380 1 350 85
28962 1 50 106
30936 1 50 93
31066 1 100 96
32845 1 500 69
35174 1 100 99
35540 1 100 100
35553 55 100 90
35667 51 100 94
35699 1 250 88
37063 1 300 94
37069 1 200 85
37111 1 100 93
37457 51 100 104
37554 30 100 108
37721 1 50 86
37854 1 450 73
37951 1 50 98
40015 1 250 74
40242 1 200 92
46273 20 100 92
46281 1 500 72
46290 1 100 99
49078 20 100 94
49922 40 100 98
50068 1 350 70
50122 1 100 93
50502 1 100 80
50679 1 200 79
50851 1 50 99
50978 1 50 82
50990 1 50 86
51732 1 150 89
51743 20 100 92
52497 1 350 82
52560 1 100 91
53827 1 250 93
56487 49 100 77
56541 1 150 98
57953 45 100 95
58322 20 100 97
58514 1 100 91
58582 1 250 88
58627 49 100 110
58629 51 100 82
58646 1 50 99
58703 1 100 93
58806 1 450 80
58841 1 100 92
58861 20 100 96
58889 1 50 83
58945 1 500 82
59035 1 100 96
59078 1 100 101
59454 1 400 71
59486 1 150 93
59553 40 100 93
59569 1 150 90
59635 1 50 98
59802 1 300 93
59855 1 450 78
59936 49 100 88
60033 1 100 97
60130 1 50 76
60186 1 150 98
60196 1 50 108
60203 55 100 82
60231 1 50 82
60293 1 250 91
60326 1 500 79
60365 1 50 88
87057 51 100 88
88652 1 500 70
89088 49 100 82
89157 1 100 82
91157 1 50 110
91167 30 100 91
91174 1 450 80
91191 20 100 98
91692 1 50 89
91725 1 100 88
90634 40 100 97
90649 1 200 88
90652 1 450 70
91181 55 100 91
91207 55 100 94
91404 55 100 83
91648 1 50 98
91681 1 500 79
91723 1 350 71
24048 1 400 85
24186 1 150 77
24440 40 100 89
30460 1 150 106
46589 45 100 93
46628 20 100 89
46707 1 50 97
24178 40 100 98
24256 1 450 74
24840 1 350 83
24864 1 350 83
24896 51 100 101
24921 51 100 92
24942 55 100 96
28098 51 100 106
28941 1 100 102
30764 1 50 97
30789 1 100 104
30910 51 100 105
39432 49 100 91
40067 20 100 99
46230 40 100 110
46539 1 200 98
49380 1 150 99
49418 1 100 96
49919 30 100 107
50041 1 200 82
50057 1 100 95
50114 1 100 93
50137 49 100 105
50256 51 100 103
50276 1 50 93
50300 30 100 90
50380 30 100 93
50381 1 100 87
50466 1 200 85
50471 1 400 85
50474 1 50 90
50559 1 50 104
50563 55 100 83
50601 1 500 77
50620 1 100 94
50626 1 450 83
50723 1 450 74
50804 30 100 88
50885 1 50 84
51045 1 250 97
51317 1 100 111
51337 1 100 94
51404 1 100 93
51439 45 100 104
51482 1 200 85
51557 1 100 94
51636 45 100 98
51673 30 100 108
51717 20 100 96
49992 1 50 99
50000 1 50 92
50065 1 50 93
50194 1 50 91
50197 1 100 89
50219 1 400 63
50260 1 500 78
50438 49 100 95
50475 1 250 78
50592 49 100 73
50693 51 100 87
51009 1 100 93
51228 51 100 91
51390 49 100 98
51407 49 100 95
51410 1 450 71
51415 1 450 80
51418 51 100 90
51589 20 100 85
51747 20 100 109
51783 1 200 97
51820 1 50 97
51917 1 350 85
51987 55 100 86
51990 1 250 84
52151 1 100 91
52166 1 500 82
52181 1 150 84
52343 1 450 69
52421 1 100 99
52500 1 50 98
52533 1 350 84
52741 40 100 80
52752 1 50 90
57389 20 100 86
58167 1 150 85
58306 55 100 90
58444 1 400 76
58670 1 450 70
58808 1 50 89
60049 49 100 75
58887 30 100 91
59913 1 150 102
58895 1 50 92
58913 1 500 74
61440 40 100 89
28030 1 100 91
28159 1 100 88
34940 1 350 79
68982 1 500 78
68988 1 50 95
69095 40 100 85
69119 45 100 100
69483 1 50 99
69490 1 450 84
69492 1 100 98
69754 51 100 88
91897 1 500 79
91901 51 100 81
94312 55 100 90
94335 1 200 95
94412 1 50 83
101757 1 50 94
101877 1 500 76
101879 55 100 96
101882 1 50 107
102004 1 100 89
102144 1 500 77
71242 55 100 94
71757 1 100 97
71777 1 250 102
72267 1 200 81
72361 1 50 88
70339 1 100 100
70520 1 150 94
70852 45 100 86
71219 1 500 69
71221 1 100 96
71223 1 100 91
71236 1 50 104
71324 1 100 95
71327 1 50 106
71344 45 100 93
71751 1 100 93
71841 1 100 102
72825 51 100 87
71316 30 100 85
71705 1 300 76
71760 1 100 90
71870 1 300 84
72371 1 300 98
72859 1 100 98
73389 1 50 98
73760 1 450 73
73776 1 300 75
73793 1 250 81
73841 1 450 76
77862 49 100 102
78995 1 250 91
# lumi Mchi Mphi nEvent
26211 51 100 95
26232 30 100 99
29910 1 250 86
33038 1 50 89
33399 1 150 111
33757 1 350 84
33914 30 100 114
38266 49 100 87
38512 1 50 87
25134 1 50 102
25139 1 50 90
25144 55 100 95
25145 1 100 100
25149 1 250 96
25150 30 100 85
25153 1 50 110
25165 49 100 91
25168 51 100 94
25173 1 100 94
25176 1 100 99
25184 1 500 66
25190 1 50 98
25192 1 50 96
25199 45 100 99
25208 1 100 69
25209 1 450 74
25215 1 100 90
25216 51 100 90
25217 1 300 94
25225 1 100 95
25228 1 50 95
25230 20 100 98
25231 1 150 101
25238 1 450 84
25239 49 100 91
25240 1 50 102
25247 1 450 85
25250 40 100 96
25255 55 100 88
25257 1 250 88
25263 1 100 93
25284 30 100 107
25287 51 100 98
25291 1 50 107
25296 1 150 97
25298 1 50 88
25299 1 150 96
25306 55 100 87
25312 49 100 99
25313 51 100 80
25318 1 250 81
25319 1 50 99
25320 1 200 90
25321 1 450 78
25328 55 100 84
25330 45 100 85
25335 1 500 61
25345 1 100 83
25350 45 100 97
25353 1 100 97
25370 20 100 98
25258 40 100 97
25641 55 100 86
25718 1 50 97
25849 49 100 93
87558 1 50 110
87569 51 100 94
87593 1 100 98
90274 1 100 104
96426 30 100 91
102341 1 100 91
91159 1 50 94
91175 1 150 96
97303 1 100 86
96275 1 300 84
96794 20 100 97
99943 1 50 84
99949 1 300 92
99956 1 400 77
99988 1 200 82
100000 1 500 66
100005 1 100 90
100013 1 300 85
100192 1 200 107
100416 1 100 92
100426 30 100 94
100457 1 100 106
100465 1 400 85
100523 30 100 100
100547 1 100 99
100566 51 100 91
100573 1 50 97
100605 51 100 90
100883 1 50 83
100889 1 300 89
100890 1 50 106
100899 1 250 100
100369 1 250 92
100375 30 100 85
100400 1 50 92
100449 1 100 79
100458 1 50 96
100482 40 100 91
100506 51 100 89
100513 1 100 97
100530 51 100 94
100539 1 100 97
100558 1 50 85
100574 20 100 90
100581 1 350 76
100582 1 100 76
100597 1 150 96
100613 1 100 98
100620 1 50 101
100866 1 400 86
100882 1 50 99
100894 1 100 82
100903 1 50 74
100905 1 50 89
100931 49 100 90
100946 1 100 84
100952 1 250 86
100962 1 50 90
100970 1 200 78
100971 1 450 90
100978 1 50 95
100988 55 100 91
100994 1 100 92
100996 55 100 84
101255 1 50 81
# lumi Mchi Mphi nEvent
41408 1 100 96
41960 1 300 80
44004 55 100 94
47171 1 50 93
47174 45 100 91
47175 45 100 107
47178 1 100 74
47180 1 50 91
47193 1 200 91
47205 1 100 85
47206 1 50 101
47212 20 100 84
47213 45 100 104
47326 40 100 99
47339 1 450 81
47417 1 100 94
47605 1 50 94
45521 1 450 79
48195 45 100 91
48942 1 100 93
48955 1 450 87
48957 1 50 84
48979 40 100 95
65146 1 50 94
65239 1 50 89
65241 49 100 100
65244 1 50 92
65246 49 100 97
65267 30 100 92
65588 1 50 94
65589 1 250 83
65592 1 150 88
65613 51 100 78
65614 1 400 72
65616 40 100 87
65618 1 350 87
65640 1 100 81
65711 55 100 87
65737 1 100 94
65752 1 50 97
65773 1 50 106
65995 1 50 90
66035 1 500 63
65769 1 100 86
65999 45 100 103
66007 1 400 86
66008 1 50 98
66026 1 100 107
66032 51 100 94
66033 1 100 95
66034 20 100 96
66036 1 100 89
66040 1 200 90
66645 1 100 98
66905 1 100 99
82477 1 100 86
82488 1 350 89
82490 1 50 100
82495 1 450 85
82496 1 250 90
82497 1 50 89
82499 1 100 94
82502 1 100 106
82563 1 50 103
82566 1 500 85
82570 1 100 102
82571 1 100 95
82576 1 100 100
82852 1 400 77
83020 1 50 103
83021 1 50 83
83023 1 400 80
83025 1 50 87
83026 1 150 82
83029 1 100 98
83031 1 350 71
83037 1 350 89
83039 1 400 70
83046 55 100 99
83047 1 50 97
83048 45 100 85
83059 1 100 100
83062 20 100 81
66625 1 500 78
83216 55 100 97
83217 1 450 76
83218 1 250 78
83224 1 100 82
83231 30 100 90
83239 1 50 90
83394 1 100 92
83486 49 100 91
66198 1 300 92
66201 1 250 79
66316 1 450 68
66319 1 450 81
66331 1 300 95
83226 40 100 95
84009 1 50 93
84055 45 100 100
84665 55 100 100
93312 1 500 69
84268 1 100 94
43105 1 350 81
43107 1 100 97
43108 1 500 71
43109 51 100 83
43226 49 100 102
43361 1 50 97
43367 1 400 79
43377 1 300 96
43389 20 100 106
43397 1 400 77
43399 1 350 78
43402 1 300 83
43407 30 100 96
43493 49 100 90
43589 49 100 98
43860 1 100 86
43951 1 100 76
44880 1 50 92
44887 1 50 87
44888 1 150 88
44938 1 350 83
44942 1 50 87
44943 40 100 93
44944 1 100 103
44945 55 100 94
44950 1 50 95
44960 1 100 99
45679 1 50 91
48747 1 100 88
48749 55 100 95
48752 45 100 87
48754 51 100 94
48759 1 50 90
43846 55 100 89
43861 45 100 99
43865 49 100 104
43956 49 100 81
45022 45 100 98
45040 1 50 88
45122 51 100 93
45155 1 100 96
45165 1 200 86
45452 1 200 91
45454 30 100 98
45456 40 100 103
45459 1 500 73
45467 30 100 85
45474 1 100 89
45508 1 450 83
45509 1 450 70
45911 1 400 75
45920 45 100 86
45923 1 50 98
48210 1 50 97
65132 30 100 87
65133 1 50 94
65134 51 100 86
45382 1 50 95
45522 1 150 86
45904 49 100 101
45915 1 200 99
48220 20 100 99
48241 1 100 94
48248 1 150 94
48261 49 100 104
48265 45 100 87
48267 1 350 86
48268 1 50 90
48549 1 300 84
48552 1 50 97
48798 1 50 92
48969 1 400 70
48978 1 450 74
65247 1 400 70
48518 1 100 90
48520 1 300 106
48803 1 100 95
65705 1 300 85
65709 51 100 84
65934 20 100 104
65936 55 100 97
65937 55 100 91
65946 49 100 92
65960 1 300 79
66009 1 400 70
66113 1 50 99
66118 1 50 92
66620 51 100 98
66623 1 400 80
66631 1 500 74
66635 40 100 103
66636 51 100 91
66637 49 100 95
82863 20 100 106
82894 1 400 82
82895 1 250 92
82899 40 100 114
82995 1 100 105
83000 1 100 102
83038 1 100 100
83237 1 100 84
83238 1 150 96
83299 1 50 79
83395 1 450 83
83769 51 100 86
83785 20 100 100
66203 1 100 84
66391 1 400 81
66604 55 100 92
66611 1 150 82
66908 1 100 90
82155 1 250 84
82157 55 100 91
82158 1 50 109
82159 40 100 93
82161 1 200 91
82168 1 100 84
82170 1 300 78
82468 51 100 101
82469 1 100 88
82470 45 100 97
82474 49 100 79
82484 1 50 100
82498 1 500 73
82567 1 50 94
83018 49 100 82
83028 20 100 104
83034 45 100 104
83043 30 100 102
83055 1 200 98
83063 1 450 87
82289 1 100 100
83232 1 50 100
83788 1 50 101
83794 51 100 96
84049 45 100 110
84052 1 100 106
84066 1 450 84
84531 1 250 86
84554 1 50 103
84557 49 100 93
84953 1 50 92
84956 1 100 101
84958 1 300 85
84962 1 500 79
92237 55 100 88
92254 1 400 77
84192 20 100 87
92071 1 100 92
84157 1 100 100
84161 51 100 94
84394 49 100 87
84401 1 100 106
84532 1 350 82
84546 30 100 99
84547 1 100 77
84550 1 450 63
92211 51 100 88
84664 55 100 82
92259 1 50 94
92435 1 300 80
84650 1 150 97
92238 1 100 96
92243 40 100 93
92244 30 100 106
92250 1 450 78
92260 51 100 93
92263 40 100 90
92266 1 200 99
92270 51 100 102
92271 1 50 91
92282 1 50 108
84193 20 100 92
84194 1 250 84
84195 1 50 89
84196 1 350 84
84198 1 50 88
84217 1 50 90
84219 1 50 100
84684 40 100 96
92247 49 100 96
92253 1 50 103
92255 1 50 97
92258 1 50 101
# lumi Mchi Mphi nEvent
3012 20 100 109
3029 1 350 75
3034 1 400 78
3040 1 50 90
3048 1 450 80
3050 51 100 96
3059 55 100 85
3064 1 100 94
3067 51 100 83
3129 1 400 75
3135 1 100 94
3139 1 100 90
3143 45 100 83
3148 30 100 94
3151 30 100 76
3152 1 400 65
3155 20 100 83
3161 1 50 82
3168 51 100 84
3176 1 50 89
3192 45 100 71
3194 1 300 94
3196 1 50 84
3301 1 300 78
3302 55 100 84
3323 1 50 90
3325 51 100 94
3326 30 100 82
4032 30 100 99
4036 1 350 86
4049 1 50 94
4057 1 50 102
4065 1 50 106
4073 40 100 87
4075 1 100 89
4090 40 100 90
4094 55 100 99
4096 1 400 55
4099 30 100 88
4105 1 100 94
4116 1 100 85
4119 40 100 97
4127 55 100 87
4135 1 50 113
4139 1 50 98
4161 1 450 68
4175 49 100 88
4186 1 300 77
4200 1 50 104
4204 1 150 102
4222 1 50 92
4227 45 100 96
4228 20 100 93
4232 1 200 96
4235 40 100 92
4236 20 100 99
4252 1 50 92
4281 1 400 75
4308 1 250 87
4316 1 100 103
4320 49 100 91
4324 1 200 111
4326 1 400 81
4333 20 100 101
4346 1 50 92
4349 1 50 95
4358 1 100 100
4359 40 100 94
4366 1 100 92
4370 51 100 87
4374 1 150 93
4380 1 50 90
4386 20 100 88
4387 1 400 76
4393 1 100 103
4401 1 500 87
4403 1 350 82
4409 45 100 103
4413 1 100 102
4414 1 50 87
4484 1 100 83
4490 1 200 82
4502 49 100 79
4510 1 400 75
4519 1 500 70
4612 40 100 88
4632 1 200 92
4648 1 100 103
4654 55 100 79
4726 1 500 71
4739 1 50 101
4771 1 450 73
4774 1 500 85
4865 1 200 81
4887 1 400 85
4889 1 100 96
4892 1 450 88
4893 1 200 94
4900 1 100 81
4901 40 100 95
4908 1 500 83
8519 1 500 79
13893 1 50 97
18884 55 100 91
19938 49 100 97
23464 1 100 102
34346 20 100 102
49056 1 100 91
51221 1 50 85
51262 1 50 105
53119 1 450 85
53135 1 50 89
53531 1 200 83
53921 1 150 102
54370 1 100 106
54578 30 100 97
54759 51 100 90
55200 51 100 87
58091 55 100 98
58504 55 100 103
59863 1 100 97
59972 1 400 86
59989 1 50 103
61182 1 100 91
62173 1 50 78
62201 1 100 84
63701 1 50 94
63751 1 200 93
63773 1 350 80
64113 1 450 84
64654 1 500 64
67120 1 100 110
69309 40 100 96
50785 1 50 106
55124 40 100 94
56761 40 100 89
63606 30 100 92
67328 45 100 83
68057 1 500 75
68168 1 300 93
68317 1 100 92
68331 55 100 97
68396 49 100 97
69919 1 350 73
72112 45 100 101
72224 1 150 93
73033 49 100 84
73520 1 350 85
73576 1 350 80
73629 49 100 95
75329 1 250 99
75359 1 100 87
75377 1 100 91
76250 1 400 90
76270 1 200 84
76341 30 100 85
76452 20 100 106
76509 1 100 93
78344 1 150 97
78720 1 50 97
55262 1 200 100
55797 40 100 91
67356 1 400 83
70228 40 100 100
70926 1 500 68
71151 1 250 75
71481 40 100 87
72001 51 100 86
72354 1 300 82
72556 51 100 86
72751 40 100 90
72759 1 500 72
72810 1 250 93
