# lumi Mchi Mphi nEvent
8451 1 50 251
8460 1 150 254
8472 1 50 273
8480 1 250 226
8492 51 100 250
8535 40 100 267
8468 40 100 253
8475 1 100 259
8476 30 100 245
8491 1 150 251
8493 1 450 219
8556 1 500 232
8581 1 50 268
8601 51 100 247
8618 1 350 208
8577 1 250 231
8589 1 50 256
8597 1 50 262
8604 1 200 260
8607 40 100 250
8624 51 100 257
8729 1 200 259
8737 1 400 210
11012 1 150 279
11177 20 100 276
11183 1 450 240
11299 1 100 268
2063 20 100 240
4165 1 50 247
4196 1 150 268
4204 51 100 262
4268 45 100 237
4269 30 100 252
4304 51 100 272
4305 1 150 254
4314 1 50 263
4317 1 100 261
4318 49 100 235
4322 40 100 245
4341 1 350 219
4350 1 200 266
4357 1 100 238
4366 1 250 235
4381 20 100 267
4389 1 300 234
11348 1 250 265
11358 1 250 227
11364 1 350 234
11372 1 200 253
11489 1 200 250
11539 30 100 256
11563 1 100 254
11579 1 500 217
11587 55 100 241
11788 51 100 245
11796 1 200 241
11804 1 500 215
11812 1 200 232
13105 1 250 239
11861 55 100 262
13044 1 300 248
13112 1 100 280
13137 1 50 267
13138 51 100 256
13185 45 100 251
13291 1 50 264
13339 49 100 264
13405 40 100 269
13581 1 350 225
13904 1 250 225
13999 20 100 262
13541 1 100 266
13570 1 50 270
13580 1 100 272
13591 1 150 269
13613 1 100 284
13614 1 50 270
13622 55 100 272
13646 51 100 282
13653 30 100 288
2204 55 100 247
2562 51 100 251
2570 1 50 265
2573 1 400 233
2577 1 50 280
2581 49 100 256
2590 1 100 258
2606 1 350 243
2692 49 100 254
2600 1 500 212
2711 40 100 241
2737 1 50 249
2827 1 50 256
2864 1 350 228
2866 45 100 271
2817 1 450 234
2859 1 250 249
4124 1 100 269
4246 1 100 261
4271 1 50 264
2802 1 100 270
3205 1 350 222
2134 51 100 263
2885 49 100 248
3074 1 500 233
3085 1 400 217
3093 51 100 246
3115 1 250 220
3139 1 450 228
3146 55 100 253
3147 51 100 256
3180 20 100 260
3123 1 50 284
3137 1 50 267
3144 1 50 258
3148 1 400 201
35846 1 100 249
35855 49 100 252
35860 49 100 266
35868 1 100 279
35870 51 100 254
35876 1 500 227
35886 20 100 270
35894 49 100 260
35882 1 400 223
35887 30 100 258
35925 1 500 223
35850 55 100 251
35852 1 400 208
35871 1 450 219
35889 1 500 215
35959 49 100 274
6719 1 200 231
6767 1 50 235
6772 1 200 228
8195 30 100 253
8251 1 150 246
8253 1 50 255
8299 1 300 205
9568 1 100 248
9573 1 50 266
9574 55 100 244
9584 1 50 266
2007 30 100 274
2021 1 350 237
2048 1 150 236
2068 1 500 228
2071 1 50 257
2101 20 100 264
2109 1 450 226
2135 20 100 262
2172 1 500 225
2174 1 200 242
2179 1 50 260
2190 1 250 228
2270 1 400 193
2307 1 100 266
2319 20 100 282
2323 1 100 245
2336 1 100 254
2344 1 50 256
2361 1 450 217
2369 51 100 259
2405 1 150 244
2438 1 300 231
2452 51 100 255
2473 1 150 263
2497 1 50 264
2502 1 100 245
2595 1 50 269
2603 1 200 232
2608 1 100 261
2611 1 250 245
2656 1 200 233
2679 1 50 258
2681 1 100 261
2697 1 200 235
2700 55 100 239
2704 1 300 238
2782 1 400 231
2814 1 100 274
2983 1 50 264
2998 1 200 234
3001 55 100 236
3002 49 100 279
3003 1 300 225
3010 40 100 241
3028 1 500 203
3029 1 350 227
3044 1 150 251
3050 1 350 222
3052 1 50 261
3053 1 300 225
3057 1 400 229
3068 1 50 254
3092 1 450 213
3128 1 350 197
3129 1 350 216
2935 55 100 289
2947 45 100 274
2949 1 300 220
2951 1 50 256
3000 1 250 242
3009 1 50 276
3011 1 50 272
3017 1 150 258
3018 30 100 277
3019 40 100 255
3024 1 350 236
3025 55 100 271
3032 49 100 277
6428 20 100 263
6429 1 50 259
6814 1 350 242
6831 1 200 247
6938 49 100 258
6953 1 100 256
8965 1 50 270
10007 1 250 231
10024 1 50 255
10027 45 100 287
10032 20 100 247
6946 51 100 262
10006 1 100 270
10014 40 100 260
10137 1 100 265
10154 1 100 246
10162 1 100 256
10508 51 100 253
10535 40 100 256
10542 55 100 274
10550 1 200 224
10432 55 100 254
10507 1 350 235
10532 20 100 246
10533 55 100 228
10534 1 50 274
10629 1 350 235
10637 1 100 266
2407 1 200 240
2437 20 100 259
2571 1 50 259
3249 1 100 243
3730 45 100 268
3830 1 100 242
8054 1 450 237
8057 1 500 211
8284 20 100 260
8853 1 200 229
11886 1 100 277
11988 1 200 256
12469 1 200 242
14745 1 400 220
35466 1 300 218
2418 55 100 251
2432 40 100 268
2619 1 300 239
3662 1 350 227
8206 1 100 245
11875 40 100 285
12428 1 100 245
12509 55 100 251
13511 1 200 236
35563 1 350 225
35661 1 450 216
2576 1 100 276
2580 1 50 270
3927 1 50 288
6039 1 100 266
7515 55 100 267
7833 1 100 282
8717 1 100 262
8743 45 100 270
14081 1 100 255
14132 30 100 279
14210 49 100 263
2647 1 50 276
2691 1 100 263
3388 20 100 255
3854 1 250 244
3935 1 50 258
4300 1 450 219
6308 1 350 216
6406 1 400 217
3289 1 300 208
6185 30 100 275
6479 20 100 253
6543 40 100 252
6673 55 100 244
6798 51 100 228
35418 45 100 265
6398 40 100 268
6267 1 100 258
6375 1 200 225
14676 1 50 274
34204 1 400 247
35181 1 50 263
35355 49 100 283
35416 51 100 260
35651 1 200 242
11897 1 300 228
11929 1 400 243
12117 1 100 251
12154 49 100 237
12349 1 100 245
12639 1 50 278
12649 1 350 211
12807 1 50 256
12821 20 100 261
12844 51 100 280
12931 51 100 264
12938 1 100 263
12946 1 100 268
12959 1 300 237
2019 55 100 274
2035 1 100 298
2045 1 150 262
2052 1 50 267
2077 40 100 256
2119 1 50 266
2133 1 100 262
2167 1 150 266
2177 1 100 255
2222 1 100 281
2230 1 100 287
2238 1 50 260
2262 1 200 254
2275 55 100 248
2297 45 100 265
2299 1 50 262
2313 1 50 267
2325 1 100 270
2395 1 50 276
2408 55 100 277
2478 51 100 271
2511 1 50 287
2640 1 50 267
2714 1 450 219
2718 1 250 245
2734 51 100 248
2740 45 100 256
2747 55 100 251
2749 30 100 259
2759 1 200 232
2772 1 50 264
2783 1 100 266
2789 1 250 235
2791 1 200 259
2669 30 100 258
2748 49 100 271
2755 49 100 253
2815 55 100 272
2824 1 100 253
2845 1 100 287
2848 1 100 272
2869 49 100 265
2893 30 100 280
2905 55 100 263
2911 1 100 276
2915 30 100 278
2925 1 50 274
2939 1 100 267
2942 1 100 275
2963 1 150 284
3055 20 100 258
3107 1 350 232
3113 1 100 268
3124 51 100 265
3150 1 300 211
3152 55 100 256
3215 1 350 235
3275 51 100 258
3278 1 50 279
3279 1 400 220
3296 1 350 229
3309 51 100 248
3335 51 100 271
3342 1 450 251
3482 1 50 295
3996 49 100 237
4248 45 100 280
5157 20 100 281
7092 51 100 289
7658 40 100 245
8999 49 100 251
3240 1 250 255
3347 55 100 257
3358 1 450 230
3360 30 100 250
3465 51 100 249
3485 1 150 274
6251 1 300 235
6282 20 100 254
6283 1 50 270
6296 51 100 263
6314 1 50 274
6356 1 100 256
6364 49 100 258
6402 1 100 279
6450 1 100 296
6435 1 100 280
6444 55 100 240
6451 51 100 232
6467 20 100 271
6493 1 400 230
3099 51 100 262
3222 51 100 261
3254 51 100 241
3264 1 100 253
3293 51 100 251
3308 20 100 258
3316 1 50 255
3329 1 450 235
3331 1 150 252
3334 1 450 226
3367 1 50 265
3369 49 100 264
3374 30 100 271
3377 51 100 255
3399 1 100 258
3407 1 150 254
3423 1 200 252
3425 1 250 224
3436 1 200 218
3463 1 200 269
3467 20 100 262
3647 1 50 267
3655 45 100 279
3671 45 100 246
3686 1 500 230
3718 51 100 266
3774 1 300 225
3789 20 100 236
3805 1 100 256
3817 1 500 220
3829 1 300 233
3837 1 200 224
3841 55 100 247
3853 40 100 276
3883 51 100 275
3906 49 100 255
3918 1 50 252
3920 1 450 213
3947 51 100 269
3953 1 300 210
3967 51 100 245
4481 1 300 233
4781 1 150 280
4792 1 50 284
4894 1 50 286
4958 40 100 260
4974 1 100 274
4991 1 50 291
5003 1 100 264
3588 49 100 252
3742 1 350 225
6299 1 350 213
6322 1 200 223
6404 1 350 220
6410 1 350 236
6417 1 100 254
6426 1 50 257
6662 55 100 234
6784 1 50 250
6792 1 450 217
6912 1 350 211
6913 45 100 263
6962 1 250 239
8078 1 100 267
8199 1 100 263
8202 1 250 247
8207 1 50 281
8237 45 100 287
8308 1 100 265
8342 1 50 287
8485 1 50 268
8855 45 100 285
8868 1 400 225
8935 49 100 258
8960 1 250 225
2157 1 350 209
2568 1 50 275
3076 49 100 272
3117 30 100 246
3120 40 100 260
3164 49 100 259
3188 1 100 258
3196 1 50 268
3199 1 100 260
3311 49 100 271
3590 1 100 288
3598 55 100 264
3612 1 50 277
3622 1 50 269
3661 20 100 275
10880 1 50 272
14370 1 150 252
14449 1 50 270
14451 1 100 263
14864 1 100 264
14868 40 100 265
14872 1 350 239
14898 40 100 258
14914 40 100 246
14923 1 250 220
14930 1 50 273
14933 45 100 269
14935 1 50 262
14946 1 500 233
14949 51 100 259
14955 1 100 277
14967 51 100 253
34059 1 100 271
34055 1 200 226
34148 1 450 206
34061 1 100 252
34336 1 400 215
34118 1 450 247
34310 1 50 281
34339 1 50 267
34343 1 100 262
2016 1 350 232
2194 1 100 265
2849 55 100 241
2865 49 100 234
2873 1 350 217
2906 55 100 255
3082 1 450 205
3202 51 100 249
3459 1 100 287
5371 1 50 273
5411 1 50 271
5694 1 100 261
5760 1 500 212
5766 30 100 268
5801 1 100 273
5808 1 50 278
5831 51 100 266
5857 1 150 246
2047 1 50 268
2079 1 300 248
2089 1 450 236
2095 1 150 255
2097 49 100 247
2120 1 50 264
2201 49 100 261
2203 49 100 253
2282 1 50 272
2298 1 100 257
2881 20 100 235
3470 1 150 245
3573 1 200 236
4566 1 400 235
5410 45 100 234
5557 1 350 225
5614 1 300 221
5628 1 500 230
5655 1 200 238
5768 51 100 250
5798 20 100 263
6077 1 50 279
6094 1 50 268
6126 40 100 268
6150 1 100 269
6178 40 100 245
6183 20 100 268
6245 49 100 278
7015 30 100 281
7039 1 100 277
7899 1 250 238
7906 51 100 238
7956 1 400 209
8055 1 350 213
8194 1 100 254
7915 1 100 262
8111 51 100 263
8529 1 50 254
8619 20 100 270
8628 51 100 255
8641 1 250 232
10253 1 100 252
10277 45 100 266
10537 1 50 272
10811 1 200 241
11660 1 300 231
12452 1 400 218
12598 1 400 226
12779 1 300 222
3492 55 100 243
3978 1 400 211
5515 1 350 206
7971 1 200 263
8112 20 100 246
8335 51 100 271
11185 1 50 271
8720 1 150 241
10389 1 50 266
10651 1 250 243
10902 1 400 232
14388 1 350 223
35232 45 100 265
35543 1 500 215
6034 1 450 215
13872 1 250 227
14001 1 50 252
14783 1 50 287
6056 1 450 230
10259 49 100 288
12441 49 100 264
14177 1 50 284
14379 30 100 252
34209 1 50 264
35098 20 100 269
6793 45 100 263
7940 1 250 237
8482 40 100 259
11130 45 100 255
11611 1 50 262
13592 1 500 225
5727 1 150 237
5734 1 500 222
5807 1 300 228
5815 1 350 233
5937 1 200 224
8338 1 450 197
8458 1 500 212
9024 1 100 266
9025 1 300 242
9041 1 200 254
11123 1 300 222
11139 1 250 234
11517 1 150 242
12167 1 100 267
12499 30 100 256
12506 1 200 234
12677 1 100 236
7898 1 50 271
7909 1 100 263
7924 1 100 272
9066 1 200 247
9098 1 50 259
11010 1 300 209
13032 30 100 291
13049 1 50 279
13374 1 250 230
13399 1 350 230
13574 1 350 232
13616 30 100 243
13658 1 50 257
7931 1 300 224
8056 1 300 230
8193 30 100 262
8234 1 400 231
8281 1 500 203
8323 55 100 241
8339 1 500 225
8401 1 400 228
8430 1 50 282
8595 1 100 244
8600 49 100 276
9113 40 100 266
10000 1 250 242
11049 1 250 252
11436 49 100 269
11542 1 300 251
11911 1 100 251
12011 1 100 224
12043 1 350 223
12448 1 150 262
12514 1 100 242
13003 1 100 253
13832 49 100 270
8602 1 200 251
5425 1 200 246
5669 1 50 264
5678 1 350 232
5684 30 100 249
5765 1 350 221
5773 51 100 248
6026 1 400 238
6168 1 500 203
7343 1 300 219
7942 40 100 275
7947 45 100 254
8069 45 100 253
8579 49 100 262
8603 1 50 281
9008 1 100 274
9009 1 300 233
7989 1 100 276
13113 1 250 235
8465 1 100 264
8495 40 100 262
9097 49 100 244
2024 45 100 262
2330 51 100 262
3170 1 300 234
3211 1 50 277
3244 40 100 252
3443 1 350 222
3478 1 50 270
3561 40 100 254
3563 55 100 277
3569 1 100 269
3589 1 250 233
3628 30 100 267
3638 45 100 267
3651 40 100 274
3696 1 150 270
3754 45 100 255
3766 51 100 250
2195 1 450 208
2314 1 50 242
2348 1 200 241
2719 1 50 261
2768 20 100 262
2776 1 50 259
4685 55 100 266
5401 20 100 250
5571 45 100 257
5719 40 100 281
5914 45 100 245
7258 40 100 248
7259 1 500 208
7482 1 300 222
7993 20 100 253
8047 49 100 272
8117 1 200 245
8331 1 100 266
2243 1 100 267
2276 30 100 260
2324 1 100 261
2338 1 50 273
2602 1 150 253
2727 1 50 263
2735 1 50 267
3189 1 400 244
3218 1 200 235
3226 1 50 241
3252 1 50 256
3351 1 400 220
3859 20 100 265
3891 55 100 235
4525 1 100 291
4550 1 50 250
4718 1 500 236
5417 1 200 241
3781 1 250 235
3787 20 100 281
3929 20 100 258
6127 40 100 228
6142 1 200 233
6151 1 100 236
8169 1 500 223
8307 1 100 241
8409 1 50 250
8498 1 250 233
8506 49 100 254
8606 1 450 241
10275 1 200 226
12361 55 100 249
2065 1 200 217
2825 1 400 239
4534 1 450 201
5379 40 100 244
5556 1 50 262
5849 1 50 257
6086 1 100 278
2219 1 350 218
2736 1 200 244
3108 1 50 284
3605 1 100 273
3869 1 50 265
4526 1 100 264
5846 30 100 244
6042 55 100 235
6104 1 50 285
2211 1 400 227
2818 1 50 280
2972 1 100 270
2987 1 50 285
2997 1 100 256
3241 1 50 242
3606 1 250 236
5622 20 100 282
5645 1 400 216
5789 1 50 279
7040 20 100 261
7335 55 100 238
2049 1 150 258
2111 1 450 222
2277 20 100 269
2433 1 100 263
2914 1 400 208
2922 1 450 217
3081 49 100 258
5353 1 300 224
5377 51 100 262
5735 1 50 264
5749 1 100 251
5833 1 300 242
5906 55 100 248
2088 1 450 220
2306 1 100 267
2729 40 100 257
3738 1 50 258
3762 20 100 248
4683 1 100 253
5457 1 250 249
8314 1 250 238
8414 1 100 273
8466 1 50 271
11017 1 50 276
11590 1 50 285
11655 45 100 281
12118 30 100 265
12999 1 100 258
13562 1 500 224
2285 51 100 244
2808 1 50 285
2930 20 100 259
5370 51 100 266
5419 1 250 236
5687 40 100 280
5759 1 100 258
5824 1 100 275
7982 20 100 270
8023 1 150 257
8192 1 450 226
8395 1 50 263
2744 1 450 220
3089 1 500 238
3284 1 100 249
8289 1 200 231
11005 1 50 276
12157 49 100 276
2816 1 50 265
3844 1 400 229
5443 1 50 269
8424 20 100 269
7320 1 50 270
7948 1 50 260
7969 55 100 260
9236 1 50 272
13422 1 100 256
13398 1 100 258
13834 1 200 219
7819 1 300 206
7965 1 350 216
7966 1 450 201
7975 20 100 250
9991 1 300 241
9999 1 150 259
7172 55 100 237
7203 20 100 251
7327 20 100 271
7336 1 200 242
7970 40 100 267
7978 1 50 256
9001 49 100 250
11543 40 100 253
13065 49 100 280
13082 1 100 273
9089 1 150 260
8792 49 100 264
10263 1 50 279
14510 55 100 258
14875 30 100 254
14938 20 100 252
35072 1 150 255
6179 1 50 256
8793 40 100 284
34485 1 250 220
34817 1 50 264
8249 40 100 259
7220 49 100 274
8707 1 250 240
8723 1 350 240
8789 1 50 262
11273 1 50 256
11305 45 100 266
13835 1 50 269
11306 20 100 250
13746 30 100 268
7741 40 100 262
7753 51 100 271
11288 1 200 238
11272 1 400 205
11314 1 450 237
11329 1 350 241
11346 1 300 257
11354 1 350 225
13666 49 100 256
11313 51 100 249
11330 1 50 275
13826 1 50 265
13900 1 100 264
7684 1 250 250
7736 40 100 255
11281 1 200 235
13393 1 200 251
9046 1 100 244
9270 1 100 270
2029 1 100 271
2031 20 100 276
2379 49 100 269
2559 1 50 265
2730 1 250 234
2732 1 100 260
2739 51 100 252
2751 45 100 286
2756 45 100 272
2765 45 100 277
2771 1 100 248
2773 1 400 246
2797 45 100 268
2799 30 100 274
2804 1 350 231
2844 1 250 246
2854 1 200 243
2861 51 100 258
2872 45 100 275
2888 1 350 239
2896 1 300 252
2918 20 100 264
2919 1 100 265
2926 1 250 247
2933 30 100 277
2962 49 100 269
2965 45 100 274
2973 51 100 235
2975 1 100 276
2984 1 100 265
3030 1 400 213
3038 1 300 228
2974 1 50 282
2986 1 200 259
2990 1 100 257
2992 45 100 266
2994 30 100 247
3015 1 350 225
3060 1 100 273
3204 1 450 207
3208 1 400 224
3230 1 300 241
3045 1 100 267
3046 1 50 252
3047 1 100 242
3058 1 350 224
3059 1 100 261
3233 1 100 247
3236 1 350 231
3247 1 50 256
3253 1 50 260
3263 1 350 212
35512 1 400 236
35614 51 100 256
35626 1 350 229
35716 1 100 264
35722 1 50 272
35780 1 50 272
35781 51 100 274
35789 51 100 259
35796 45 100 262
35728 55 100 238
35750 51 100 260
35794 30 100 252
35969 1 150 277
6476 1 300 231
6987 1 400 229
6991 1 250 251
7398 1 50 262
7518 1 50 261
8005 1 400 231
6845 1 50 273
6854 1 100 267
6877 1 50 270
6984 51 100 265
6985 1 400 238
6986 1 50 278
8016 1 250 214
8018 1 450 216
8032 1 250 203
8034 55 100 260
8037 1 150 261
8048 1 500 213
8089 1 350 234
8135 1 500 231
8139 1 350 244
8142 40 100 240
8148 1 100 268
8183 51 100 248
8399 1 400 246
8412 51 100 278
8420 51 100 260
8564 1 50 273
8599 1 150 264
9532 51 100 265
9534 1 100 294
9535 1 50 272
9556 1 200 256
9519 1 100 265
9520 20 100 267
9523 1 350 223
9533 1 250 239
9537 1 450 202
9538 1 400 215
9546 1 300 239
9547 1 200 243
9549 1 500 219
9551 1 50 265
9554 30 100 254
9555 1 250 245
9557 49 100 272
9560 30 100 247
9562 1 50 258
9564 49 100 261
9569 49 100 260
9572 1 300 251
9575 1 100 253
9578 30 100 269
9579 1 100 261
9581 45 100 288
9582 1 50 258
9586 55 100 250
9587 40 100 264
9588 1 150 222
9590 1 50 257
9591 20 100 270
9592 1 50 273
9593 49 100 270
9595 1 100 242
2094 1 500 204
2535 51 100 273
2726 1 100 267
2731 1 100 285
2780 1 50 286
2846 1 50 278
2868 1 250 237
2883 51 100 274
2927 1 150 286
2976 45 100 281
2996 1 50 285
3020 1 50 275
3031 1 450 218
3039 49 100 261
3054 1 300 231
3063 51 100 273
3071 1 150 256
3072 55 100 238
3083 1 200 235
3091 1 400 216
3101 45 100 246
3112 40 100 253
3172 1 100 239
3175 40 100 272
3183 1 100 250
3207 1 400 228
3214 1 150 262
3229 51 100 239
3239 1 100 252
3248 1 50 261
3271 1 250 241
3272 1 300 231
3274 1 250 254
3277 55 100 229
3303 55 100 268
3250 1 450 216
3256 1 200 226
3266 1 250 227
3280 1 100 250
3295 1 500 236
3304 1 100 255
3314 1 100 255
3318 55 100 246
3320 30 100 258
3326 1 50 270
3350 1 300 233
3382 1 50 254
3384 1 50 253
3387 55 100 237
3408 1 200 254
3412 1 350 225
3433 1 50 250
3441 49 100 257
3457 45 100 259
3475 55 100 237
3477 51 100 245
3499 1 500 213
3501 1 50 281
3556 20 100 232
3596 1 250 243
3687 1 250 242
3695 1 250 216
3724 51 100 248
3726 1 100 276
3736 1 50 275
3744 1 100 268
3782 1 100 235
6419 51 100 262
6550 1 200 248
6670 1 100 267
6832 1 100 246
8010 51 100 258
6800 45 100 259
6809 1 500 186
6824 1 200 226
6829 30 100 275
6937 1 100 259
8067 55 100 249
8070 20 100 269
8073 40 100 253
8081 20 100 232
8094 49 100 267
8102 1 100 238
8113 1 150 243
8220 1 250 225
8240 1 250 213
8246 1 250 257
8262 30 100 265
8267 1 350 241
8285 1 50 261
8324 1 100 261
8340 1 400 220
8350 49 100 266
8391 49 100 249
8453 1 100 268
8459 1 100 264
4716 1 300 236
4725 1 400 259
4732 1 200 231
4798 40 100 267
4799 30 100 256
4806 1 50 280
4789 1 350 217
4795 40 100 256
4796 30 100 258
4805 45 100 246
4812 1 200 252
4813 1 300 248
4819 1 100 252
4823 1 100 265
4826 1 500 224
4827 1 200 226
4830 1 450 224
4834 1 150 246
4835 1 150 263
4839 45 100 250
4841 1 150 264
4843 1 450 232
4807 51 100 244
4808 1 350 221
4814 1 100 251
4815 1 300 242
4816 1 100 283
4852 1 100 275
4854 1 250 238
4882 1 400 232
4883 1 300 234
4900 1 500 242
4845 1 200 239
4856 1 50 277
4857 51 100 252
4858 49 100 267
4893 1 300 239
5137 1 100 263
5184 1 50 285
5186 1 50 264
5190 1 100 255
5198 1 50 264
5202 1 50 269
5208 1 50 269
5210 1 150 265
5215 51 100 270
5216 1 400 239
5218 1 200 261
5220 49 100 260
5226 1 400 248
5250 1 50 272
5255 55 100 252
5276 1 50 263
5277 1 50 280
5287 1 50 291
5290 51 100 274
5292 1 50 275
5305 30 100 256
5307 30 100 272
5317 1 100 265
5321 55 100 260
5323 30 100 265
5328 49 100 257
5338 1 100 259
5358 51 100 250
5391 1 50 273
5398 1 100 264
5641 1 50 298
6238 1 50 259
6354 1 100 261
6656 1 450 221
6686 1 200 257
6945 49 100 256
2269 49 100 248
2421 1 400 227
2622 1 300 244
2626 1 350 225
2662 1 50 265
2742 1 250 254
2745 1 50 267
2761 49 100 258
2766 20 100 267
2794 40 100 275
2798 1 400 220
2706 1 150 256
2762 1 250 211
4159 1 100 262
4208 1 300 229
4262 1 400 220
4456 40 100 257
2778 1 100 241
4134 1 500 221
4168 30 100 255
4171 51 100 245
4230 1 300 224
4264 1 450 222
4280 45 100 249
4297 1 100 264
4327 45 100 259
4127 1 350 242
4158 1 500 202
4166 55 100 234
4175 1 350 218
4189 1 450 213
4191 1 500 223
4199 40 100 265
4265 1 200 259
4667 1 100 276
4709 20 100 252
4752 1 50 283
4797 1 50 254
4822 1 50 281
4833 51 100 263
4836 1 400 234
4866 1 50 269
4895 1 50 264
4743 1 350 226
4803 20 100 243
12462 1 50 287
12535 20 100 252
12907 40 100 278
12921 51 100 259
12927 1 100 278
14056 55 100 271
12873 1 50 269
12886 1 500 239
12894 1 400 219
12904 1 250 233
14444 1 100 237
14869 1 50 251
35420 1 350 203
35428 1 450 228
35438 1 500 227
14431 1 200 220
14485 1 50 242
14492 20 100 251
14493 1 50 264
14541 1 50 286
14543 1 300 247
14622 1 300 254
14776 1 50 279
14878 1 100 243
14896 1 400 225
14937 1 450 225
14953 1 400 222
35011 1 100 278
35023 1 400 225
35031 1 400 224
35043 1 150 266
35049 55 100 255
35064 1 100 268
35071 1 100 246
35073 20 100 246
35095 1 200 234
35082 1 50 261
35711 1 250 248
2113 45 100 262
6066 20 100 265
6446 1 100 276
10504 1 450 235
14976 1 150 274
34534 1 200 236
34575 20 100 262
34873 1 350 218
35007 1 500 232
35024 40 100 249
35084 1 100 263
3532 1 300 222
6794 1 100 250
8463 40 100 280
10125 1 100 263
14960 1 500 238
14977 1 250 235
14978 1 500 215
14992 20 100 283
34008 45 100 280
34080 1 50 284
34680 1 250 236
34784 1 150 264
35005 55 100 242
35033 1 400 226
35174 51 100 266
3840 1 50 293
35193 45 100 250
35217 20 100 249
35288 1 450 228
35320 30 100 262
35518 1 50 253
35550 1 500 220
35630 1 50 254
35805 1 100 243
35997 1 250 213
6036 1 100 261
6049 51 100 264
10853 51 100 259
13770 1 100 270
14929 1 100 264
34783 1 300 239
35206 49 100 266
35280 49 100 255
35307 40 100 269
35406 20 100 272
35486 49 100 247
35519 1 100 272
35575 1 500 214
35609 1 400 234
35620 1 350 219
35658 1 150 260
35675 1 50 253
6050 45 100 260
35318 1 50 294
35712 1 50 251
7323 1 400 220
7826 1 100 289
8108 1 450 223
8360 20 100 270
8760 1 400 236
12954 1 100 277
12974 1 100 249
13603 1 100 257
13633 55 100 269
11098 1 300 245
11138 45 100 264
12565 1 50 268
11394 1 50 270
12715 1 50 274
12900 1 350 256
12934 55 100 245
13952 1 250 224
13960 1 100 260
11009 1 50 288
11090 20 100 265
11106 1 100 275
11107 30 100 265
11369 1 50 275
11378 1 350 232
11445 1 300 213
11631 1 350 210
11643 1 200 243
13029 1 100 268
13182 1 400 233
13504 1 350 232
11379 1 300 237
11386 1 50 272
11518 1 100 260
11551 1 400 228
11606 1 100 250
11636 40 100 270
13542 49 100 257
13543 1 50 272
13579 45 100 274
13619 1 450 249
13627 1 300 242
13635 1 50 261
13642 49 100 263
13677 49 100 272
13713 1 150 274
13596 30 100 266
13626 1 100 247
13628 49 100 271
13634 1 300 230
13652 1 250 231
13668 49 100 255
13684 40 100 260
13700 1 450 213
13706 1 100 262
13717 1 50 265
13669 30 100 262
13698 1 150 261
13927 55 100 244
13963 49 100 260
7809 1 350 240
7855 45 100 242
7866 1 100 254
9104 1 100 267
7827 51 100 260
9784 1 50 266
11591 1 100 234
13008 1 300 234
13716 1 100 247
13721 1 450 239
13724 1 50 266
9014 49 100 269
9015 40 100 247
9023 1 300 207
9096 1 100 280
2122 1 100 263
2144 1 100 287
2160 1 100 256
5589 45 100 271
8216 1 250 220
8797 51 100 258
12816 1 350 243
35107 45 100 276
35564 45 100 262
35631 49 100 254
35679 1 250 248
2209 1 50 260
2322 40 100 283
4010 49 100 278
5644 40 100 276
8282 1 100 276
10685 1 200 241
12466 1 100 263
12578 1 400 219
12885 1 50 257
12901 1 150 263
12966 1 350 226
13335 1 100 295
14897 1 450 222
3913 1 450 224
6053 1 400 220
6194 1 500 222
6252 1 100 290
6340 1 100 288
6494 40 100 267
8667 1 50 286
8676 1 100 274
8777 49 100 284
8785 1 100 280
8795 55 100 261
10117 1 100 245
10131 1 100 262
10133 1 350 214
10134 40 100 255
10149 1 100 278
10173 55 100 275
6110 55 100 256
6228 45 100 272
6803 40 100 274
10052 1 50 283
10109 51 100 266
10116 1 100 285
10165 1 50 285
10297 1 450 231
10363 1 50 286
10761 1 250 251
10847 1 150 251
14858 1 100 262
14863 45 100 262
14866 1 300 247
14867 1 450 212
14874 1 500 225
14895 1 50 274
6422 1 50 254
6440 30 100 264
6851 1 50 275
6852 1 50 276
10150 20 100 242
10151 1 300 251
10337 1 500 205
3219 1 50 281
6536 1 350 240
6795 1 500 219
10119 1 100 260
10124 1 450 215
10273 45 100 257
10915 51 100 251
14496 1 150 255
3479 1 400 243
3897 1 100 259
6788 1 350 245
6917 1 100 253
10141 1 450 217
10418 1 150 260
12288 1 200 239
3484 1 150 247
3856 1 350 226
4753 45 100 273
6285 1 50 250
6286 51 100 271
6407 1 100 238
6455 1 100 265
6546 1 50 253
6729 1 100 264
6893 1 200 240
12420 1 100 272
6785 30 100 273
10020 1 100 246
4702 1 500 191
5839 45 100 256
5922 49 100 270
6002 1 200 262
6193 49 100 267
7312 1 100 238
7895 1 100 255
7902 1 200 245
7914 20 100 264
7934 1 350 230
7941 1 200 257
7997 1 400 215
8088 45 100 247
8241 1 50 259
8319 1 350 217
6146 49 100 279
6159 55 100 244
6191 1 100 259
6212 30 100 249
6703 30 100 245
6801 1 100 284
6902 1 250 238
7007 1 50 265
7016 1 500 227
7485 40 100 274
7527 40 100 262
7933 1 250 236
7957 51 100 246
7964 20 100 258
6174 20 100 244
6175 55 100 253
6203 1 150 240
6207 1 50 277
6235 1 100 252
6236 55 100 255
6259 1 50 278
7267 51 100 255
8077 49 100 252
8303 1 250 223
8393 1 500 201
8474 1 500 195
8568 51 100 261
11034 1 300 247
11454 1 50 257
8226 1 350 248
8457 55 100 245
